ARG100	ORF	ARG100	CAF0006874	PMID: 8194754|CGD_REF: CAL0080661	unknown ploidy, classical genetics	unspecified		Other C. albicans	auxotrophy	arginine						C. albicans
CR_00620C_A	ORF	ARG1	CAL0000190248	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_00620C_A	ORF	ARG1	CAL0000190248	PMID: 6358187|CGD_REF: CAL0080660	unknown ploidy, classical genetics	unspecified		Other C. albicans	viable							C. albicans
CR_00620C_A	ORF	ARG1	CAL0000190248	PMID: 6358187|CGD_REF: CAL0080660	unknown ploidy, classical genetics	unspecified		Other C. albicans	auxotrophy	arginine						C. albicans
CR_00640W_A	ORF	ACC1	CAL0000198598	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_00650W_A	ORF		CAL0000200961	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, competitive growth (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	resistance to chemicals: decreased	ergosterol analogs (ECC69 and/or ECC1384)						C. albicans
CR_00650W_A	ORF		CAL0000200961	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_00660W_A	ORF		CAL0000199679	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_00710C_A	ORF		CAL0000194659	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	viable							C. albicans
CR_00710C_A	ORF		CAL0000194659	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, competitive growth (competitive growth in the mouse host using null mutant set generated with virulence-neutral markers)	null		SN152	competitive fitness: decreased		growth in BALB/c mouse host	R\I score is the median log2(R/I) value representing abundance of the mutant in recovered pool relative to inoculum			mouse intravenous infection	C. albicans
CR_00710C_A	ORF		CAL0000194659	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	colony appearance: normal		solid Spider medium	Morphology (M) score represents relative sizes of central and peripheral regions of colony				C. albicans
CR_00710C_A	ORF		CAL0000194659	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	vegetative growth: normal rate		liquid synthetic complete medium					C. albicans
CR_00740C_A	ORF	BMT3	CAL0000192226	PMID: 18234669|CGD_REF: CAL0119018	homozygous diploid, classical genetics	null		Not recorded	viable		rich medium	wild-type growth rate				C. albicans
CR_00740C_A	ORF	BMT3	CAL0000192226	PMID: 18234669|CGD_REF: CAL0119018	homozygous diploid, classical genetics	null		Not recorded	cell wall morphology: abnormal			strongly decreased beta-mannosylation of both acid-stable and acid-labile fractions of phosphopeptidomannan				C. albicans
CR_00740C_A	ORF	BMT3	CAL0000192226	PMID: 18234669|CGD_REF: CAL0119018	homozygous diploid, classical genetics	null		BWP17	hyphal growth: normal		serum-containing medium					C. albicans
CR_00740C_A	ORF	BMT3	CAL0000192226	PMID: 18234669|CGD_REF: CAL0119018	homozygous diploid, classical genetics	null		Not recorded	resistance to chemicals: normal	calcium dichloride						C. albicans
CR_00740C_A	ORF	BMT3	CAL0000192226	PMID: 18234669|CGD_REF: CAL0119018	homozygous diploid, classical genetics	null		Not recorded	resistance to chemicals: normal	Calcofluor White						C. albicans
CR_00740C_A	ORF	BMT3	CAL0000192226	PMID: 18234669|CGD_REF: CAL0119018	homozygous diploid, classical genetics	null		Not recorded	resistance to chemicals: normal	sodium dodecyl sulfate						C. albicans
CR_00740C_A	ORF	BMT3	CAL0000192226	PMID: 18234669|CGD_REF: CAL0119018	homozygous diploid, classical genetics	null		Not recorded	ionic stress resistance: normal	sodium chloride						C. albicans
CR_00740C_A	ORF	BMT3	CAL0000192226	PMID: 18234669|CGD_REF: CAL0119018	homozygous diploid, classical genetics	null		Not recorded	chlamydospore formation: normal		RAT medium					C. albicans
CR_00750C_A	ORF		CAL0000196618	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_00760C_A	ORF	HYR4	CAL0000179460	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	viable							C. albicans
CR_00760C_A	ORF	HYR4	CAL0000179460	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, competitive growth (competitive growth in the mouse host using null mutant set generated with virulence-neutral markers)	null		SN152	competitive fitness: normal		growth in BALB/c mouse host	R\I score is the median log2(R/I) value representing abundance of the mutant in recovered pool relative to inoculum			mouse intravenous infection	C. albicans
CR_00760C_A	ORF	HYR4	CAL0000179460	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	colony appearance: normal		solid Spider medium	Morphology (M) score represents relative sizes of central and peripheral regions of colony				C. albicans
CR_00760C_A	ORF	HYR4	CAL0000179460	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	vegetative growth: normal rate		liquid synthetic complete medium					C. albicans
CR_00760C_A	ORF	HYR4	CAL0000179460	PMID: 20949076|CGD_REF: CAL0126511	heterozygous diploid, competitive growth	null		BWP17	invasive growth: decreased		solid SLAD media					C. albicans
CR_00790C_A	ORF		CAL0000192721	PMID: 20949076|CGD_REF: CAL0126511	heterozygous diploid, competitive growth	null		BWP17	invasive growth: decreased		solid SLAD media					C. albicans
CR_00800C_A	ORF	PWP2	CAL0000174443	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_00820C_A	ORF		CAL0000191035	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_00850C_A	ORF	GSL2	CAL0000186782	PMID: 9209021|CGD_REF: CAL0081298	homozygous diploid, classical genetics	null		Not recorded	viable							C. albicans
CR_00860C_A	ORF	TMA19	CAL0000181023	PMID: 20949076|CGD_REF: CAL0126511	heterozygous diploid, competitive growth	null		BWP17	invasive growth: decreased		solid SLAD media					C. albicans
CR_00870C_A	ORF		CAL0000193712	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_00870C_A	ORF		CAL0000193712	PMID: 20949076|CGD_REF: CAL0126511	heterozygous diploid, competitive growth	null		BWP17	haploinsufficient		SC medium					C. albicans
CR_00870C_A	ORF		CAL0000193712	PMID: 20949076|CGD_REF: CAL0126511	heterozygous diploid, competitive growth	null		BWP17	invasive growth: decreased		solid SLAD media					C. albicans
CR_00900W_A	ORF	TRM1	CAL0000179806	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_00920W_A	ORF	CCE1	CAL0000187718	PMID: 20949076|CGD_REF: CAL0126511	heterozygous diploid, competitive growth	null		BWP17	invasive growth: decreased		solid SLAD media					C. albicans
CR_00990W_A	ORF		CAL0000184794	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01000C_A	ORF	SLN1	CAL0000175114	PMID: 10572127|CGD_REF: CAL0081384	homozygous diploid, classical genetics	null	sln1::hisG-URA3-hisG/sln1::hisG-URA3-hisG	CAI-4	viable							C. albicans
CR_01000C_A	ORF	SLN1	CAL0000175114	PMID: 9493379|CGD_REF: CAL0081391	homozygous diploid, classical genetics	null		Not recorded	viable							C. albicans
CR_01000C_A	ORF	SLN1	CAL0000175114	PMID: 10572127|CGD_REF: CAL0081384	homozygous diploid, classical genetics	null	sln1::hisG-URA3-hisG/sln1::hisG-URA3-hisG	CAI-4	virulence: decreased						mouse intravenous infection	C. albicans
CR_01000C_A	ORF	SLN1	CAL0000175114	PMID: 10572127|CGD_REF: CAL0081384	homozygous diploid, classical genetics	null	sln1::hisG-URA3-hisG/sln1::hisG-URA3-hisG	CAI-4	hyphal growth: decreased		solid YEPD plus serum					C. albicans
CR_01000C_A	ORF	SLN1	CAL0000175114	PMID: 15470110|CGD_REF: CAL0082464	homozygous diploid, classical genetics	null		Not recorded	germ tube formation: normal		serum-containing medium					C. albicans
CR_01000C_A	ORF	SLN1	CAL0000175114	PMID: 9493379|CGD_REF: CAL0081391	homozygous diploid, classical genetics	null		Not recorded	osmotic stress resistance: decreased							C. albicans
CR_01000C_A	ORF	SLN1	CAL0000175114	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01000C_A	ORF	SLN1	CAL0000175114	PMID: 14507372|CGD_REF: CAL0088818	heterozygous diploid, large-scale survey (large-scale identification of essential genes by gene replacement and conditional expression (GRACE) method)	repressible		CAI-4	viable			one allele is deleted and the other is placed under repressible Tet promoter				C. albicans
CR_01010W_A	ORF	TEN1	CAL0000200714	PMID: 20008938|CGD_REF: CAL0124723	homozygous diploid, classical genetics	null		BWP17	viable							C. albicans
CR_01010W_A	ORF	TEN1	CAL0000200714	PMID: 20008938|CGD_REF: CAL0124723	homozygous diploid, classical genetics	null		BWP17	vegetative growth: decreased rate							C. albicans
CR_01010W_A	ORF	TEN1	CAL0000200714	PMID: 20008938|CGD_REF: CAL0124723	homozygous diploid, classical genetics	null		BWP17	filamentous growth: increased			increased abundance of filamentous cells in liquid cultures				C. albicans
CR_01010W_A	ORF	TEN1	CAL0000200714	PMID: 20008938|CGD_REF: CAL0124723	homozygous diploid, classical genetics	null		BWP17	telomere length: increased			extremely long and heterogeneous telomeres				C. albicans
CR_01020C_A	ORF		CAL0000181576	PMID: 14663094|CGD_REF: CAL0080633	homozygous diploid, systematic mutation set (homozygous insertion mutants generated with URA3-ARG4-URA3 (UAU1) cassette)	null		BWP17	viable							C. albicans
CR_01030W_A	ORF	DAL81	CAL0000195779	PMID: 22359502|CGD_REF: CAL0000144048	homozygous diploid, classical genetics	null		BWP17	viable			insertion mutant, independent SN152 deletion mutant strain also tested				C. albicans
CR_01030W_A	ORF	DAL81	CAL0000195779	PMID: 22359502|CGD_REF: CAL0000144048	homozygous diploid, classical genetics	null		BWP17	adhesion: decreased			insertion mutant, independent SN152 deletion mutant strain also tested				C. albicans
CR_01040C_A	ORF	ARC19	CAL0000200234	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, competitive growth (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	resistance to chemicals: decreased	cytochalasin D						C. albicans
CR_01040C_A	ORF	ARC19	CAL0000200234	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01050C_A	ORF		CAL0000201504	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01060W_A	ORF	LAG1	CAL0000185837	PMID: 22211636|CGD_REF: CAL0000143845	homozygous diploid, classical genetics	null	lag1::dpl200/lag1::dpl200	CAI-4	viable							C. albicans
CR_01060W_A	ORF	LAG1	CAL0000185837	PMID: 22211636|CGD_REF: CAL0000143845	homozygous diploid, classical genetics	null	lag1::dpl200/lag1::dpl200	CAI-4	hyphal growth: absent							C. albicans
CR_01080W_A	ORF		CAL0000188519	PMID: 12524333|CGD_REF: CAL0080691	homozygous diploid, systematic mutation set (homozygous insertion mutants generated with URA3-ARG4-URA3 (UAU1) cassette)	null		BWP17	inviable			homozygous null mutant strain could not be recovered, suggesting that the gene is essential under the selection conditions				C. albicans
CR_01080W_A	ORF		CAL0000188519	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01110W_A	ORF	SRP54	CAL0000195229	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01120C_A	ORF		CAL0000185379	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01130W_A	ORF		CAL0000201934	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01140C_A	ORF	ERG27	CAL0000174882	PMID: 15552648|CGD_REF: CAL0082139	homozygous diploid, classical genetics	null		Not recorded	inviable			homozygous null mutant strain could not be recovered, suggesting that the gene is essential under the selection conditions				C. albicans
CR_01140C_A	ORF	ERG27	CAL0000174882	PMID: 16607011|CGD_REF: CAL0115846	homozygous diploid, classical genetics	null		SC5314	inviable			homozygous null mutant strain could not be recovered, suggesting that the gene is essential under the selection conditions				C. albicans
CR_01140C_A	ORF	ERG27	CAL0000174882	PMID: 15552648|CGD_REF: CAL0082139	heterozygous diploid, classical genetics	null		Not recorded	viable							C. albicans
CR_01140C_A	ORF	ERG27	CAL0000174882	PMID: 16607011|CGD_REF: CAL0115846	heterozygous diploid, classical genetics	null		Not recorded	viable							C. albicans
CR_01140C_A	ORF	ERG27	CAL0000174882	PMID: 15893902|CGD_REF: CAL0114689	heterozygous diploid, classical genetics	repressible		Not recorded	inviable			not rescued by various exogenous sources of sterol, indicating lack of uptake				C. albicans
CR_01140C_A	ORF	ERG27	CAL0000174882	PMID: 16607011|CGD_REF: CAL0115846	heterozygous diploid, classical genetics	repressible		SC5314	inviable							C. albicans
CR_01140C_A	ORF	ERG27	CAL0000174882	PMID: 15552648|CGD_REF: CAL0082139	heterozygous diploid, classical genetics	repressible		Not recorded	vegetative growth: decreased rate			strain grows poorly and exhibits a sterol profile like that of an S. cerevisiae erg27 mutant				C. albicans
CR_01140C_A	ORF	ERG27	CAL0000174882	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, competitive growth (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	resistance to chemicals: decreased	radicicol						C. albicans
CR_01140C_A	ORF	ERG27	CAL0000174882	PMID: 19115836|CGD_REF: CAL0122036	heterozygous diploid, competitive growth (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	resistance to chemicals: decreased	radicicol						C. albicans
CR_01140C_A	ORF	ERG27	CAL0000174882	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01140C_A	ORF	ERG27	CAL0000174882	PMID: 21135205|CGD_REF: CAL0139967	heterozygous diploid, large-scale survey (large-scale identification of genes essential for virulence in mouse)	repressible		CAI-4	virulence: absent						mouse intravenous infection	C. albicans
CR_01170W_A	ORF		CAL0000196972	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01170W_A	ORF		CAL0000196972	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	viable							C. albicans
CR_01170W_A	ORF		CAL0000196972	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, competitive growth (competitive growth in the mouse host using null mutant set generated with virulence-neutral markers)	null		SN152	competitive fitness: normal		growth in BALB/c mouse host	R\I score is the median log2(R/I) value representing abundance of the mutant in recovered pool relative to inoculum			mouse intravenous infection	C. albicans
CR_01170W_A	ORF		CAL0000196972	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	colony appearance: normal		solid Spider medium	Morphology (M) score represents relative sizes of central and peripheral regions of colony				C. albicans
CR_01170W_A	ORF		CAL0000196972	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	vegetative growth: normal rate		liquid synthetic complete medium					C. albicans
CR_01190C_A	ORF	SFT1	CAL0000192973	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01200W_A	ORF	OYE22	CAL0000176070	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01210C_A	ORF	HSE1	CAL0000197264	PMID: 20402797|CGD_REF: CAL0125391	homozygous diploid, classical genetics	null		Other C. albicans	viable							C. albicans
CR_01210C_A	ORF	HSE1	CAL0000197264	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01220W_A	ORF		CAL0000199600	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, competitive growth (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	resistance to chemicals: decreased	ergosterol analogs (ECC69 and/or ECC1384)						C. albicans
CR_01220W_A	ORF		CAL0000199600	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01230C_A	ORF	CDC27	CAL0000197700	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01240C_A	ORF	BOI2	CAL0000197750	PMID: 20402797|CGD_REF: CAL0125391	homozygous diploid, classical genetics	null		Other C. albicans	viable							C. albicans
CR_01240C_A	ORF	BOI2	CAL0000197750	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, competitive growth (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	resistance to chemicals: decreased	ergosterol analogs (ECC69 and/or ECC1384)						C. albicans
CR_01240C_A	ORF	BOI2	CAL0000197750	PMID: 20402797|CGD_REF: CAL0125391	homozygous diploid, classical genetics	null		Other C. albicans	vacuolar distribution: abnormal			large central vacuole absent in germ tubes				C. albicans
CR_01240C_A	ORF	BOI2	CAL0000197750	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01250C_A	ORF		CAL0000190966	PMID: 20949076|CGD_REF: CAL0126511	heterozygous diploid, competitive growth	null		BWP17	haploinsufficient		YNB medium					C. albicans
CR_01250C_A	ORF		CAL0000190966	PMID: 20949076|CGD_REF: CAL0126511	heterozygous diploid, competitive growth	null		BWP17	haploinsufficient		SLAD medium					C. albicans
CR_01260W_A	ORF		CAL0000175316	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01270C_A	ORF	FTH2	CAL0000181829	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01280C_A	ORF		CAL0000192697	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01280C_A	ORF		CAL0000192697	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	viable							C. albicans
CR_01280C_A	ORF		CAL0000192697	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, competitive growth (competitive growth in the mouse host using null mutant set generated with virulence-neutral markers)	null		SN152	competitive fitness: normal		growth in BALB/c mouse host	R\I score is the median log2(R/I) value representing abundance of the mutant in recovered pool relative to inoculum			mouse intravenous infection	C. albicans
CR_01280C_A	ORF		CAL0000192697	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	colony appearance: normal		solid Spider medium	Morphology (M) score represents relative sizes of central and peripheral regions of colony				C. albicans
CR_01280C_A	ORF		CAL0000192697	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	vegetative growth: normal rate		liquid synthetic complete medium					C. albicans
CR_01290C_A	ORF	CWH43	CAL0000195009	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01320C_A	ORF		CAL0000178696	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01340W_A	ORF		CAL0000176540	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01340W_A	ORF		CAL0000176540	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	viable							C. albicans
CR_01340W_A	ORF		CAL0000176540	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, competitive growth (competitive growth in the mouse host using null mutant set generated with virulence-neutral markers)	null		SN152	competitive fitness: normal		growth in BALB/c mouse host	R\I score is the median log2(R/I) value representing abundance of the mutant in recovered pool relative to inoculum			mouse intravenous infection	C. albicans
CR_01340W_A	ORF		CAL0000176540	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	colony appearance: normal		solid Spider medium	Morphology (M) score represents relative sizes of central and peripheral regions of colony				C. albicans
CR_01340W_A	ORF		CAL0000176540	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	vegetative growth: normal rate		liquid synthetic complete medium					C. albicans
CR_01350C_A	ORF		CAL0000189503	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01360W_A	ORF		CAL0000195269	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01380W_A	ORF		CAL0000175817	PMID: 20949076|CGD_REF: CAL0126511	heterozygous diploid, competitive growth	null		BWP17	invasive growth: decreased		solid SLAD media					C. albicans
CR_01390W_A	ORF	MGE1	CAL0000197365	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01400W_A	ORF	LYS12	CAL0000198832	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01410C_A	ORF		CAL0000177573	PMID: 21414038|CGD_REF: CAL0141808	homozygous diploid, classical genetics	null		BWP17	viable							C. albicans
CR_01420W_A	ORF		CAL0000190298	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01420W_A	ORF		CAL0000190298	PMID: 20949076|CGD_REF: CAL0126511	heterozygous diploid, competitive growth	null		BWP17	invasive growth: decreased		solid SLAD media					C. albicans
CR_01420W_A	ORF		CAL0000190298	PMID: 21135205|CGD_REF: CAL0139967	heterozygous diploid, large-scale survey (large-scale identification of genes essential for virulence in mouse)	repressible		CAI-4	virulence: absent						mouse intravenous infection	C. albicans
CR_01470W_A	ORF	CSP37	CAL0000182669	PMID: 9244249|CGD_REF: CAL0081088	homozygous diploid, classical genetics	null		Not recorded	viable			wild-type growth rate				C. albicans
CR_01470W_A	ORF	CSP37	CAL0000182669	PMID: 9244249|CGD_REF: CAL0081088	homozygous diploid, classical genetics	null		Not recorded	virulence: decreased						mouse intravenous infection	C. albicans
CR_01470W_A	ORF	CSP37	CAL0000182669	PMID: 9244249|CGD_REF: CAL0081088	homozygous diploid, classical genetics	null		Not recorded	adhesion: decreased		adhesion to polystyrene					C. albicans
CR_01470W_A	ORF	CSP37	CAL0000182669	PMID: 9244249|CGD_REF: CAL0081088	homozygous diploid, classical genetics	null		Not recorded	germ tube formation: normal		GlcNAc-containing or Lee's media					C. albicans
CR_01480W_A	ORF	PRS	CAL0000194318	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01490C_A	ORF		CAL0000178420	PMID: 20949076|CGD_REF: CAL0126511	heterozygous diploid, competitive growth	null		BWP17	haploinsufficient		YPD medium					C. albicans
CR_01490C_A	ORF		CAL0000178420	PMID: 20949076|CGD_REF: CAL0126511	heterozygous diploid, competitive growth	null		BWP17	haploinsufficient		YPD medium					C. albicans
CR_01490C_A	ORF		CAL0000178420	PMID: 20949076|CGD_REF: CAL0126511	heterozygous diploid, competitive growth	null		BWP17	haploinsufficient		YPD medium					C. albicans
CR_01490C_A	ORF		CAL0000178420	PMID: 20949076|CGD_REF: CAL0126511	heterozygous diploid, competitive growth	null		BWP17	haploinsufficient		YPD medium					C. albicans
CR_01490C_A	ORF		CAL0000178420	PMID: 20949076|CGD_REF: CAL0126511	heterozygous diploid, competitive growth	null		BWP17	haploinsufficient		YNB medium					C. albicans
CR_01490C_A	ORF		CAL0000178420	PMID: 20949076|CGD_REF: CAL0126511	heterozygous diploid, competitive growth	null		BWP17	haploinsufficient		SLAD medium					C. albicans
CR_01500W_A	ORF	PIN4	CAL0000186409	PMID: 12773383|CGD_REF: CAL0087974	heterozygous diploid, classical genetics (haploinsufficient phenotype assay)	null		CAI-4	filamentous growth: decreased		solid Spider medium	heterozygous transposon insertion				C. albicans
CR_01500W_A	ORF	PIN4	CAL0000186409	PMID: 12773383|CGD_REF: CAL0087974	heterozygous diploid, classical genetics (haploinsufficient phenotype assay)	unspecified		CAI-4	filamentous growth: increased		solid YEPD plus serum	transposon insertion proximal to, but not within, the ORF				C. albicans
CR_01500W_A	ORF	PIN4	CAL0000186409	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01500W_A	ORF	PIN4	CAL0000186409	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	viable							C. albicans
CR_01500W_A	ORF	PIN4	CAL0000186409	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, competitive growth (competitive growth in the mouse host using null mutant set generated with virulence-neutral markers)	null		SN152	competitive fitness: normal		growth in BALB/c mouse host	R\I score is the median log2(R/I) value representing abundance of the mutant in recovered pool relative to inoculum			mouse intravenous infection	C. albicans
CR_01500W_A	ORF	PIN4	CAL0000186409	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	colony appearance: normal		solid Spider medium	Morphology (M) score represents relative sizes of central and peripheral regions of colony				C. albicans
CR_01500W_A	ORF	PIN4	CAL0000186409	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	vegetative growth: normal rate		liquid synthetic complete medium					C. albicans
CR_01520W_A	ORF	PTC2	CAL0000180955	PMID: 18708562|CGD_REF: CAL0119375	homozygous diploid, classical genetics	null		Not recorded	viable							C. albicans
CR_01520W_A	ORF	PTC2	CAL0000180955	PMID: 20641018|CGD_REF: CAL0126129	homozygous diploid, classical genetics	null		RM1000	viable							C. albicans
